frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
339,11311.8,,,,,,,,,,19,751,579,,,,,,,,,,,,,,,
340,11343.0,,,,,,,,,,20,774,581,,,,,,,,,,,,,,,
341,11375.1,,,,,,,,,,20,791,584,,,,,,,,,,,,,,,
342,11414.2,,,,,,,,,,19,800,588,,,,,,,,,,,,,,,
343,11447.8,,,,,,,,,,19,802,590,,,,,,,,,,,,,,,
344,11475.6,,,,,,,,,,19,795,593,,,,,,,,,,,,,,,
345,11511.7,,,,,,,,,,20,782,595,,,,,,,,,,,,,,,
346,11542.6,,,,,,,,,,20,761,600,,,,,,,,,,,,,,,
347,11574.6,,,,,,,,,,20,735,601,,,,,,,,,,,,,,,
348,11610.6,,,,,,,,,,19,706,604,,,,,,,,,,,,,,,
349,11642.8,,,,,,,,,,19,675,607,,,,,,,,,,,,,,,
350,11674.7,,,,,,,,,,19,645,610,,,,,,,,,,,,,,,
351,11710.6,,,,,,,,,,19,618,613,,,,,,,,,,,,,,,
352,11746.8,,,,,,,,,,19,597,614,,,,,,,,,,,,,,,
353,11774.8,,,,,,,,,,19,582,615,,,,,,,,,,,,,,,
354,11810.5,,,,,,,,,,19,574,617,,,,,,,,,,,,,,,
355,11842.6,,,,,,,,,,19,574,617,,,,,,,,,,,,,,,
356,11875.8,,,,,,,,,,19,581,619,,,,,,,,,,,,,,,
357,11914.0,,,,,,,,,,19,597,619,,,,,,,,,,,,,,,
358,11946.2,,,,,,,,,,19,618,618,,,,,,,,,,,,,,,
359,11974.9,,,,,,,,,,19,645,618,,,,,,,,,,,,,,,
360,12011.0,,,,,,,,,,20,674,617,,,,,,,,,,,,,,,
361,12043.0,,,,,,,,,,20,706,615,,,,,,,,,,,,,,,
362,12075.0,,,,,,,,,,20,735,614,,,,,,,,,,,,,,,
363,12110.7,,,,,,,,,,20,761,612,,,,,,,,,,,,,,,
364,12142.8,,,,,,,,,,20,781,609,,,,,,,,,,,,,,,
365,12175.4,,,,,,,,,,19,796,605,,,,,,,,,,,,,,,
366,12211.1,,,,,,,,,,20,803,603,,,,,,,,,,,,,,,
367,12242.8,,,,,,,,,,19,801,598,,,,,,,,,,,,,,,
368,12275.0,,,,,,,,,,20,792,594,,,,,,,,,,,,,,,
369,12311.5,,,,,,,,,,20,775,591,,,,,,,,,,,,,,,
370,12342.8,,,,,,,,,,19,753,584,,,,,,,,,,,,,,,
371,12375.5,,,,,,,,,,19,725,581,,,,,,,,,,,,,,,
372,12410.7,,,,,,,,,,19,696,578,,,,,,,,,,,,,,,
373,12442.8,,,,,,,,,,19,665,574,,,,,,,,,,,,,,,
374,12475.0,,,,,,,,,,19,636,571,,,,,,,,,,,,,,,
375,12512.2,,,,,,,,,,19,611,569,,,,,,,,,,,,,,,
376,12542.9,,,,,,,,,,19,591,566,,,,,,,,,,,,,,,
377,12575.9,,,,,,,,,,19,578,566,,,,,,,,,,,,,,,
378,12610.7,,,,,,,,,,19,572,564,,,,,,,,,,,,,,,
379,12644.2,,,,,,,,,,19,574,565,,,,,,,,,,,,,,,
380,12675.5,,,,,,,,,,19,585,564,,,,,,,,,,,,,,,
381,12710.8,,,,,,,,,,19,601,565,,,,,,,,,,,,,,,
382,12742.9,,,,,,,,,,19,623,566,,,,,,,,,,,,,,,
383,12775.8,,,,,,,,,,19,651,567,,,,,,,,,,,,,,,
384,12810.8,,,,,,,,,,19,681,569,,,,,,,,,,,,,,,
385,12842.6,,,,,,,,,,19,712,570,,,,,,,,,,,,,,,
386,12876.2,,,,,,,,,,19,740,574,,,,,,,,,,,,,,,
387,12910.6,,,,,,,,,,20,765,578,,,,,,,,,,,,,,,
388,12942.8,,,,,,,,,,20,784,582,,,,,,,,,,,,,,,
389,12975.0,,,,,,,,,,19,796,586,,,,,,,,,,,,,,,
390,13011.8,,,,,,,,,,19,801,590,,,,,,,,,,,,,,,
391,13042.8,,,,,,,,,,20,798,595,,,,,,,,,,,,,,,
392,13075.7,,,,,,,,,,20,787,599,,,,,,,,,,,,,,,
393,13110.5,,,,,,,,,,19,769,603,,,,,,,,,,,,,,,
394,13143.1,,,,,,,,,,20,745,607,,,,,,,,,,,,,,,
395,13174.8,,,,,,,,,,19,716,612,,,,,,,,,,,,,,,
396,13211.7,,,,,,,,,,19,686,615,,,,,,,,,,,,,,,
397,13242.9,,,,,,,,,,19,656,619,,,,,,,,,,,,,,,
398,13275.2,,,,,,,,,,19,628,622,,,,,,,,,,,,,,,
399,13310.6,,,,,,,,,,19,604,625,,,,,,,,,,,,,,,
400,13343.7,,,,,,,,,,20,587,626,,,,,,,,,,,,,,,
401,13374.9,,,,,,,,,,19,576,628,,,,,,,,,,,,,,,
402,13410.8,,,,,,,,,,19,572,630,,,,,,,,,,,,,,,
403,13442.9,,,,,,,,,,20,578,630,,,,,,,,,,,,,,,
404,13474.8,,,,,,,,,,20,591,630,,,,,,,,,,,,,,,
405,13510.5,,,,,,,,,,20,611,630,,,,,,,,,,,,,,,
406,13542.8,,,,,,,,,,20,636,628,,,,,,,,,,,,,,,
407,13576.0,,,,,,,,,,20,665,628,,,,,,,,,,,,,,,
408,13611.2,,,,,,,,,,20,696,626,,,,,,,,,,,,,,,
409,13643.0,,,,,,,,,,19,725,623,,,,,,,,,,,,,,,
410,13676.9,,,,,,,,,,20,753,619,,,,,,,,,,,,,,,
411,13710.8,,,,,,,,,,20,777,615,,,,,,,,,,,,,,,
412,13743.7,,,,,,,,,,20,793,611,,,,,,,,,,,,,,,
413,13774.8,,,,,,,,,,20,802,607,,,,,,,,,,,,,,,
414,13810.8,,,,,,,,,,19,803,602,,,,,,,,,,,,,,,
415,13843.7,,,,,,,,,,20,797,599,,,,,,,,,,,,,,,
416,13874.8,,,,,,,,,,20,783,592,,,,,,,,,,,,,,,
417,13910.7,,,,,,,,,,19,762,588,,,,,,,,,,,,,,,
418,13943.8,,,,,,,,,,19,736,585,,,,,,,,,,,,,,,
419,13974.8,,,,,,,,,,19,707,582,,,,,,,,,,,,,,,
420,14011.8,,,,,,,,,,19,676,578,,,,,,,,,,,,,,,
421,14047.7,,,,,,,,,,19,646,576,,,,,,,,,,,,,,,
422,14074.9,,,,,,,,,,19,619,573,,,,,,,,,,,,,,,
423,14110.7,,,,,,,,,,19,598,571,,,,,,,,,,,,,,,
424,14142.7,,,,,,,,,,19,582,569,,,,,,,,,,,,,,,
425,14174.9,,,,,,,,,,19,573,570,,,,,,,,,,,,,,,
426,14210.7,,,,,,,,,,19,573,568,,,,,,,,,,,,,,,
427,14243.1,,,,,,,,,,19,580,568,,,,,,,,,,,,,,,
428,14274.9,,,,,,,,,,19,595,569,,,,,,,,,,,,,,,
429,14311.9,,,,,,,,,,19,616,570,,,,,,,,,,,,,,,
430,14342.9,,,,,,,,,,20,642,571,,,,,,,,,,,,,,,
431,14375.5,,,,,,,,,,19,671,573,,,,,,,,,,,,,,,
432,14411.0,,,,,,,,,,19,701,574,,,,,,,,,,,,,,,
433,14443.0,,,,,,,,,,19,730,578,,,,,,,,,,,,,,,
434,14475.3,,,,,,,,,,19,756,581,,,,,,,,,,,,,,,
435,14511.0,,,,,,,,,,19,778,585,,,,,,,,,,,,,,,
436,14542.8,,,,,,,,,,19,792,591,,,,,,,,,,,,,,,
437,14574.9,,,,,,,,,,19,801,594,,,,,,,,,,,,,,,
438,14610.9,,,,,,,,,,19,800,600,,,,,,,,,,,,,,,
439,14642.7,,,,,,,,,,19,792,604,,,,,,,,,,,,,,,
440,14674.8,,,,,,,,,,19,777,609,,,,,,,,,,,,,,,
441,14710.6,,,,,,,,,,19,754,615,,,,,,,,,,,,,,,
442,14743.1,,,,,,,,,,19,727,619,,,,,,,,,,,,,,,
443,14774.8,,,,,,,,,,20,698,623,,,,,,,,,,,,,,,
444,14810.9,,,,,,,,,,20,668,627,,,,,,,,,,,,,,,
445,14843.8,,,,,,,,,,19,639,631,,,,,,,,,,,,,,,
446,14875.0,,,,,,,,,,19,613,633,,,,,,,,,,,,,,,
447,14910.7,,,,,,,,,,20,593,635,,,,,,,,,,,,,,,
448,14947.5,,,,,,,,,,20,580,636,,,,,,,,,,,,,,,
449,14975.0,,,,,,,,,,19,574,638,,,,,,,,,,,,,,,
450,15010.8,,,,,,,,,,19,576,639,,,,,,,,,,,,,,,
451,15043.0,,,,,,,,,,20,586,637,,,,,,,,,,,,,,,
452,15074.8,,,,,,,,,,20,604,637,,,,,,,,,,,,,,,
453,15110.9,,,,,,,,,,20,626,636,,,,,,,,,,,,,,,
454,15142.9,,,,,,,,,,20,654,634,,,,,,,,,,,,,,,
455,15175.7,,,,,,,,,,20,684,631,,,,,,,,,,,,,,,
456,15211.0,,,,,,,,,,20,714,629,,,,,,,,,,,,,,,
457,15244.9,,,,,,,,,,20,743,624,,,,,,,,,,,,,,,
458,15274.9,,,,,,,,,,19,768,620,,,,,,,,,,,,,,,
459,15310.9,,,,,,,,,,19,787,614,,,,,,,,,,,,,,,
460,15342.8,,,,,,,,,,20,798,608,,,,,,,,,,,,,,,
461,15375.0,,,,,,,,,,19,803,604,,,,,,,,,,,,,,,
462,15411.0,,,,,,,,,,19,799,600,,,,,,,,,,,,,,,
463,15442.9,,,,,,,,,,20,787,594,,,,,,,,,,,,,,,
464,15475.1,,,,,,,,,,19,770,590,,,,,,,,,,,,,,,
465,15511.2,,,,,,,,,,19,746,586,,,,,,,,,,,,,,,
466,15547.8,,,,,,,,,,19,717,582,,,,,,,,,,,,,,,
467,15574.8,,,,,,,,,,18,688,578,,,,,,,,,,,,,,,
468,15610.9,,,,,,,,,,19,657,575,,,,,,,,,,,,,,,
469,15643.3,,,,,,,,,,19,630,572,,,,,,,,,,,,,,,
470,15675.9,,,,,,,,,,19,606,572,,,,,,,,,,,,,,,
471,15711.6,,,,,,,,,,19,588,570,,,,,,,,,,,,,,,
472,15742.7,,,,,,,,,,18,577,568,,,,,,,,,,,,,,,
473,15774.9,,,,,,,,,,19,574,568,,,,,,,,,,,,,,,
474,15810.7,,,,,,,,,,19,578,568,,,,,,,,,,,,,,,
475,15844.6,,,,,,,,,,19,590,569,,,,,,,,,,,,,,,
476,15874.8,,,,,,,,,,19,608,569,,,,,,,,,,,,,,,
477,15910.9,,,,,,,,,,19,632,570,,,,,,,,,,,,,,,
478,15942.9,,,,,,,,,,19,660,572,,,,,,,,,,,,,,,
479,15975.0,,,,,,,,,,19,689,575,,,,,,,,,,,,,,,
480,16011.0,,,,,,,,,,19,719,579,,,,,,,,,,,,,,,
481,16042.9,,,,,,,,,,19,746,582,,,,,,,,,,,,,,,
482,16075.0,,,,,,,,,,19,770,585,,,,,,,,,,,,,,,
483,16111.5,,,,,,,,,,19,788,591,,,,,,,,,,,,,,,
484,16143.0,,,,,,,,,,19,798,595,,,,,,,,,,,,,,,
485,16174.8,,,,,,,,,,18,800,601,,,,,,,,,,,,,,,
486,16210.7,,,,,,,,,,19,796,606,,,,,,,,,,,,,,,
487,16245.1,,,,,,,,,,19,783,612,,,,,,,,,,,,,,,
488,16275.1,,,,,,,,,,19,764,617,,,,,,,,,,,,,,,
489,16310.7,,,,,,,,,,19,738,622,,,,,,,,,,,,,,,
490,16342.9,,,,,,,,,,19,710,626,,,,,,,,,,,,,,,
491,16375.5,,,,,,,,,,20,680,630,,,,,,,,,,,,,,,
492,16410.7,,,,,,,,,,20,650,633,,,,,,,,,,,,,,,
493,16442.8,,,,,,,,,,20,623,635,,,,,,,,,,,,,,,
494,16474.9,,,,,,,,,,20,601,637,,,,,,,,,,,,,,,
495,16510.8,,,,,,,,,,20,585,639,,,,,,,,,,,,,,,
496,16542.9,,,,,,,,,,20,576,639,,,,,,,,,,,,,,,
497,16575.8,,,,,,,,,,20,575,639,,,,,,,,,,,,,,,
498,16611.1,,,,,,,,,,19,582,639,,,,,,,,,,,,,,,
499,16642.8,,,,,,,,,,20,596,638,,,,,,,,,,,,,,,
500,16675.1,,,,,,,,,,20,618,636,,,,,,,,,,,,,,,
501,16711.3,,,,,,,,,,19,643,634,,,,,,,,,,,,,,,
502,16742.8,,,,,,,,,,19,672,632,,,,,,,,,,,,,,,
503,16774.8,,,,,,,,,,20,702,629,,,,,,,,,,,,,,,
504,16810.9,,,,,,,,,,20,732,623,,,,,,,,,,,,,,,
505,16843.1,,,,,,,,,,19,758,619,,,,,,,,,,,,,,,
506,16875.4,,,,,,,,,,19,780,614,,,,,,,,,,,,,,,
507,16911.1,,,,,,,,,,20,794,608,,,,,,,,,,,,,,,
508,16943.1,,,,,,,,,,19,801,603,,,,,,,,,,,,,,,
509,16975.0,,,,,,,,,,19,800,599,,,,,,,,,,,,,,,
510,17010.8,,,,,,,,,,19,792,593,,,,,,,,,,,,,,,
511,17043.0,,,,,,,,,,19,777,589,,,,,,,,,,,,,,,
512,17074.7,,,,,,,,,,19,754,584,,,,,,,,,,,,,,,
513,17110.7,,,,,,,,,,19,728,579,,,,,,,,,,,,,,,
514,17142.7,,,,,,,,,,19,699,576,,,,,,,,,,,,,,,
515,17175.3,,,,,,,,,,19,669,573,,,,,,,,,,,,,,,
516,17210.8,,,,,,,,,,19,641,571,,,,,,,,,,,,,,,
517,17242.8,,,,,,,,,,19,616,569,,,,,,,,,,,,,,,
518,17274.9,,,,,,,,,,19,596,567,,,,,,,,,,,,,,,
519,17310.7,,,,,,,,,,19,581,567,,,,,,,,,,,,,,,
520,17342.8,,,,,,,,,,19,575,565,,,,,,,,,,,,,,,
521,17374.8,,,,,,,,,,19,576,566,,,,,,,,,,,,,,,
522,17410.7,,,,,,,,,,19,585,567,,,,,,,,,,,,,,,
523,17442.9,,,,,,,,,,19,601,567,,,,,,,,,,,,,,,
524,17475.8,,,,,,,,,,19,623,569,,,,,,,,,,,,,,,
525,17510.7,,,,,,,,,,20,649,571,,,,,,,,,,,,,,,
526,17543.7,,,,,,,,,,19,678,574,,,,,,,,,,,,,,,
527,17575.8,,,,,,,,,,19,707,577,,,,,,,,,,,,,,,
528,17610.5,,,,,,,,,,19,737,581,,,,,,,,,,,,,,,
529,17642.8,,,,,,,,,,20,761,585,,,,,,,,,,,,,,,
530,17675.7,,,,,,,,,,19,781,589,,,,,,,,,,,,,,,
531,17710.6,,,,,,,,,,19,795,595,,,,,,,,,,,,,,,
532,17742.8,,,,,,,,,,19,800,600,,,,,,,,,,,,,,,
533,17774.8,,,,,,,,,,19,799,605,,,,,,,,,,,,,,,
534,17810.5,,,,,,,,,,19,789,610,,,,,,,,,,,,,,,
535,17842.9,,,,,,,,,,19,772,615,,,,,,,,,,,,,,,
536,17876.1,,,,,,,,,,19,749,620,,,,,,,,,,,,,,,
537,17910.5,,,,,,,,,,20,721,625,,,,,,,,,,,,,,,
538,17943.0,,,,,,,,,,20,691,628,,,,,,,,,,,,,,,
539,17974.8,,,,,,,,,,19,661,632,,,,,,,,,,,,,,,
540,18011.8,,,,,,,,,,19,633,634,,,,,,,,,,,,,,,
541,18046.2,,,,,,,,,,19,609,635,,,,,,,,,,,,,,,
542,18079.8,,,,,,,,,,20,590,637,,,,,,,,,,,,,,,
543,18111.9,,,,,,,,,,20,579,637,,,,,,,,,,,,,,,
544,18143.0,,,,,,,,,,19,574,638,,,,,,,,,,,,,,,
545,18176.1,,,,,,,,,,20,578,637,,,,,,,,,,,,,,,
546,18210.8,,,,,,,,,,19,590,636,,,,,,,,,,,,,,,
547,18242.8,,,,,,,,,,20,609,633,,,,,,,,,,,,,,,
548,18275.9,,,,,,,,,,20,633,631,,,,,,,,,,,,,,,
549,18310.7,,,,,,,,,,19,660,630,,,,,,,,,,,,,,,
550,18343.0,,,,,,,,,,20,691,625,,,,,,,,,,,,,,,
551,18375.0,,,,,,,,,,20,721,621,,,,,,,,,,,,,,,
552,18411.1,,,,,,,,,,20,748,617,,,,,,,,,,,,,,,
553,18442.8,,,,,,,,,,20,771,612,,,,,,,,,,,,,,,
554,18475.5,,,,,,,,,,20,789,606,,,,,,,,,,,,,,,
555,18511.5,,,,,,,,,,20,799,601,,,,,,,,,,,,,,,
556,18543.0,,,,,,,,,,19,800,596,,,,,,,,,,,,,,,
557,18575.0,,,,,,,,,,20,796,591,,,,,,,,,,,,,,,
558,18611.7,,,,,,,,,,19,783,586,,,,,,,,,,,,,,,
559,18643.0,,,,,,,,,,19,764,582,,,,,,,,,,,,,,,
560,18675.0,,,,,,,,,,19,738,578,,,,,,,,,,,,,,,
561,18710.8,,,,,,,,,,19,710,575,,,,,,,,,,,,,,,
562,18742.9,,,,,,,,,,19,680,572,,,,,,,,,,,,,,,
563,18774.8,,,,,,,,,,19,651,570,,,,,,,,,,,,,,,
564,18810.6,,,,,,,,,,18,624,568,,,,,,,,,,,,,,,
565,18843.2,,,,,,,,,,19,603,567,,,,,,,,,,,,,,,
566,18874.9,,,,,,,,,,19,587,565,,,,,,,,,,,,,,,
567,18911.8,,,,,,,,,,19,577,566,,,,,,,,,,,,,,,
568,18944.8,,,,,,,,,,19,575,566,,,,,,,,,,,,,,,
569,18974.8,,,,,,,,,,19,580,568,,,,,,,,,,,,,,,
570,19011.2,,,,,,,,,,19,594,569,,,,,,,,,,,,,,,
571,19043.9,,,,,,,,,,19,612,570,,,,,,,,,,,,,,,
572,19074.5,,,,,,,,,,19,637,572,,,,,,,,,,,,,,,
573,19110.6,,,,,,,,,,20,667,575,,,,,,,,,,,,,,,
574,19143.0,,,,,,,,,,19,696,578,,,,,,,,,,,,,,,
575,19174.8,,,,,,,,,,19,725,581,,,,,,,,,,,,,,,
576,19210.8,,,,,,,,,,19,752,585,,,,,,,,,,,,,,,
577,19242.8,,,,,,,,,,19,774,590,,,,,,,,,,,,,,,
578,19275.2,,,,,,,,,,20,791,594,,,,,,,,,,,,,,,
579,19311.7,,,,,,,,,,19,799,600,,,,,,,,,,,,,,,
580,19342.8,,,,,,,,,,19,801,604,,,,,,,,,,,,,,,
581,19376.1,,,,,,,,,,20,794,610,,,,,,,,,,,,,,,
582,19410.8,,,,,,,,,,20,780,614,,,,,,,,,,,,,,,
583,19443.2,,,,,,,,,,19,758,618,,,,,,,,,,,,,,,
584,19475.0,,,,,,,,,,21,732,622,,,,,,,,,,,,,,,
585,19510.9,,,,,,,,,,20,703,626,,,,,,,,,,,,,,,
586,19542.9,,,,,,,,,,19,673,628,,,,,,,,,,,,,,,
587,19574.8,,,,,,,,,,20,643,632,,,,,,,,,,,,,,,
588,19610.6,,,,,,,,,,20,618,633,,,,,,,,,,,,,,,
589,19642.8,,,,,,,,,,19,597,633,,,,,,,,,,,,,,,
590,19674.9,,,,,,,,,,20,582,633,,,,,,,,,,,,,,,
591,19710.9,,,,,,,,,,19,575,633,,,,,,,,,,,,,,,
592,19744.3,,,,,,,,,,20,575,633,,,,,,,,,,,,,,,
593,19775.0,,,,,,,,,,20,585,631,,,,,,,,,,,,,,,
594,19811.2,,,,,,,,,,20,600,629,,,,,,,,,,,,,,,
595,19843.3,,,,,,,,,,20,623,628,,,,,,,,,,,,,,,
596,19875.7,,,,,,,,,,19,649,625,,,,,,,,,,,,,,,
597,19910.9,,,,,,,,,,19,678,622,,,,,,,,,,,,,,,
598,19942.5,,,,,,,,,,20,709,618,,,,,,,,,,,,,,,
599,19974.9,,,,,,,,,,20,737,613,,,,,,,,,,,,,,,
600,20010.7,,,,,,,,,,20,763,608,,,,,,,,,,,,,,,
601,20042.9,,,,,,,,,,21,782,604,,,,,,,,,,,,,,,
602,20074.6,,,,,,,,,,20,795,600,,,,,,,,,,,,,,,
603,20111.0,,,,,,,,,,19,801,594,,,,,,,,,,,,,,,
604,20143.0,,,,,,,,,,20,798,591,,,,,,,,,,,,,,,
605,20174.8,,,,,,,,,,20,788,587,,,,,,,,,,,,,,,
606,20210.8,,,,,,,,,,20,772,581,,,,,,,,,,,,,,,
607,20245.5,,,,,,,,,,19,748,578,,,,,,,,,,,,,,,
608,20274.8,,,,,,,,,,19,721,576,,,,,,,,,,,,,,,
609,20310.9,,,,,,,,,,18,692,573,,,,,,,,,,,,,,,
610,20343.0,,,,,,,,,,19,661,571,,,,,,,,,,,,,,,
611,20375.0,,,,,,,,,,19,635,570,,,,,,,,,,,,,,,
612,20411.8,,,,,,,,,,18,611,569,,,,,,,,,,,,,,,
613,20443.0,,,,,,,,,,18,592,568,,,,,,,,,,,,,,,
614,20475.0,,,,,,,,,,18,580,568,,,,,,,,,,,,,,,
615,20511.3,,,,,,,,,,19,575,569,,,,,,,,,,,,,,,
616,20542.8,,,,,,,,,,19,578,570,,,,,,,,,,,,,,,
617,20574.8,,,,,,,,,,19,588,571,,,,,,,,,,,,,,,
618,20610.6,,,,,,,,,,19,604,574,,,,,,,,,,,,,,,
619,20643.7,,,,,,,,,,19,628,576,,,,,,,,,,,,,,,
620,20674.9,,,,,,,,,,19,655,578,,,,,,,,,,,,,,,
621,20714.9,,,,,,,,,,19,685,580,,,,,,,,,,,,,,,
622,20742.9,,,,,,,,,,19,714,584,,,,,,,,,,,,,,,
623,20775.2,,,,,,,,,,19,742,588,,,,,,,,,,,,,,,
624,20810.9,,,,,,,,,,19,766,592,,,,,,,,,,,,,,,
625,20842.9,,,,,,,,,,20,785,597,,,,,,,,,,,,,,,
626,20874.8,,,,,,,,,,19,797,600,,,,,,,,,,,,,,,
627,20910.6,,,,,,,,,,19,801,605,,,,,,,,,,,,,,,
628,20942.9,,,,,,,,,,20,798,609,,,,,,,,,,,,,,,
629,20976.1,,,,,,,,,,20,786,613,,,,,,,,,,,,,,,
630,21011.7,,,,,,,,,,20,768,615,,,,,,,,,,,,,,,
631,21043.0,,,,,,,,,,19,743,620,,,,,,,,,,,,,,,
632,21074.8,,,,,,,,,,20,714,624,,,,,,,,,,,,,,,
633,21111.7,,,,,,,,,,20,684,626,,,,,,,,,,,,,,,
634,21143.8,,,,,,,,,,20,655,627,,,,,,,,,,,,,,,
635,21174.9,,,,,,,,,,20,627,628,,,,,,,,,,,,,,,
636,21210.8,,,,,,,,,,20,605,629,,,,,,,,,,,,,,,
637,21245.7,,,,,,,,,,20,587,628,,,,,,,,,,,,,,,
638,21276.1,,,,,,,,,,20,576,630,,,,,,,,,,,,,,,
639,21310.5,,,,,,,,,,19,575,628,,,,,,,,,,,,,,,
640,21342.8,,,,,,,,,,19,581,627,,,,,,,,,,,,,,,
641,21375.8,,,,,,,,,,19,594,625,,,,,,,,,,,,,,,
642,21410.6,,,,,,,,,,20,613,623,,,,,,,,,,,,,,,
643,21442.8,,,,,,,,,,19,638,621,,,,,,,,,,,,,,,
644,21474.9,,,,,,,,,,20,667,618,,,,,,,,,,,,,,,
645,21510.9,,,,,,,,,,20,697,614,,,,,,,,,,,,,,,
646,21543.8,,,,,,,,,,20,726,612,,,,,,,,,,,,,,,
647,21575.2,,,,,,,,,,20,754,606,,,,,,,,,,,,,,,
648,21610.7,,,,,,,,,,20,775,603,,,,,,,,,,,,,,,
649,21642.8,,,,,,,,,,20,791,598,,,,,,,,,,,,,,,
650,21675.3,,,,,,,,,,20,799,595,,,,,,,,,,,,,,,
651,21711.0,,,,,,,,,,20,799,592,,,,,,,,,,,,,,,
652,21742.9,,,,,,,,,,20,793,587,,,,,,,,,,,,,,,
653,21774.8,,,,,,,,,,19,778,584,,,,,,,,,,,,,,,
654,21810.8,,,,,,,,,,19,757,581,,,,,,,,,,,,,,,
655,21843.8,,,,,,,,,,19,731,579,,,,,,,,,,,,,,,
656,21875.1,,,,,,,,,,19,703,577,,,,,,,,,,,,,,,
657,21911.3,,,,,,,,,,19,673,575,,,,,,,,,,,,,,,
658,21942.9,,,,,,,,,,19,645,575,,,,,,,,,,,,,,,
659,21974.9,,,,,,,,,,19,619,574,,,,,,,,,,,,,,,
660,22010.9,,,,,,,,,,19,598,575,,,,,,,,,,,,,,,
661,22042.8,,,,,,,,,,19,583,575,,,,,,,,,,,,,,,
662,22083.5,,,,,,,,,,19,575,576,,,,,,,,,,,,,,,
663,22111.0,,,,,,,,,,19,576,576,,,,,,,,,,,,,,,
664,22142.9,,,,,,,,,,19,583,578,,,,,,,,,,,,,,,
665,22174.9,,,,,,,,,,19,598,580,,,,,,,,,,,,,,,
666,22211.0,,,,,,,,,,19,619,581,,,,,,,,,,,,,,,
667,22243.0,,,,,,,,,,19,644,584,,,,,,,,,,,,,,,
668,22274.8,,,,,,,,,,19,674,587,,,,,,,,,,,,,,,
669,22310.8,,,,,,,,,,19,704,590,,,,,,,,,,,,,,,
670,22347.9,,,,,,,,,,19,733,593,,,,,,,,,,,,,,,
671,22384.4,,,,,,,,,,19,759,595,,,,,,,,,,,,,,,
672,22411.1,,,,,,,,,,20,780,599,,,,,,,,,,,,,,,
673,22443.0,,,,,,,,,,19,794,602,,,,,,,,,,,,,,,
674,22479.2,,,,,,,,,,19,801,606,,,,,,,,,,,,,,,
675,22510.8,,,,,,,,,,20,800,610,,,,,,,,,,,,,,,
676,22543.3,,,,,,,,,,20,791,613,,,,,,,,,,,,,,,
677,22576.5,,,,,,,,,,20,775,615,,,,,,,,,,,,,,,
678,22611.0,,,,,,,,,,19,753,618,,,,,,,,,,,,,,,
679,22642.5,,,,,,,,,,19,725,620,,,,,,,,,,,,,,,
680,22674.9,,,,,,,,,,19,696,622,,,,,,,,,,,,,,,
681,22710.8,,,,,,,,,,20,666,623,,,,,,,,,,,,,,,
682,22742.6,,,,,,,,,,19,637,624,,,,,,,,,,,,,,,
683,22774.7,,,,,,,,,,20,612,623,,,,,,,,,,,,,,,
684,22810.5,,,,,,,,,,20,592,624,,,,,,,,,,,,,,,
685,22842.6,,,,,,,,,,19,580,623,,,,,,,,,,,,,,,
686,22874.9,,,,,,,,,,20,575,622,,,,,,,,,,,,,,,
687,22910.8,,,,,,,,,,20,577,621,,,,,,,,,,,,,,,
688,22942.7,,,,,,,,,,19,588,619,,,,,,,,,,,,,,,
689,22975.7,,,,,,,,,,20,606,617,,,,,,,,,,,,,,,
690,23011.9,,,,,,,,,,20,628,616,,,,,,,,,,,,,,,
691,23042.9,,,,,,,,,,20,656,613,,,,,,,,,,,,,,,
692,23077.9,,,,,,,,,,20,685,610,,,,,,,,,,,,,,,
693,23110.6,,,,,,,,,,20,716,606,,,,,,,,,,,,,,,
694,23143.0,,,,,,,,,,20,744,602,,,,,,,,,,,,,,,
695,23175.1,,,,,,,,,,19,768,599,,,,,,,,,,,,,,,
696,23210.8,,,,,,,,,,19,785,597,,,,,,,,,,,,,,,
697,23242.7,,,,,,,,,,19,797,593,,,,,,,,,,,,,,,
698,23275.4,,,,,,,,,,20,799,592,,,,,,,,,,,,,,,
699,23310.7,,,,,,,,,,19,796,588,,,,,,,,,,,,,,,
700,23343.8,,,,,,,,,,19,784,585,,,,,,,,,,,,,,,
701,23375.2,,,,,,,,,,19,766,583,,,,,,,,,,,,,,,
702,23410.6,,,,,,,,,,19,741,583,,,,,,,,,,,,,,,
703,23442.6,,,,,,,,,,19,714,581,,,,,,,,,,,,,,,
704,23475.0,,,,,,,,,,19,684,581,,,,,,,,,,,,,,,
705,23510.6,,,,,,,,,,19,655,580,,,,,,,,,,,,,,,
706,23542.6,,,,,,,,,,18,628,581,,,,,,,,,,,,,,,
707,23574.9,,,,,,,,,,18,606,582,,,,,,,,,,,,,,,
708,23611.2,,,,,,,,,,19,588,582,,,,,,,,,,,,,,,
709,23649.4,,,,,,,,,,19,578,583,,,,,,,,,,,,,,,
